100,-1106.107999,1.65E-10,151329.1788,6445786.241
101,-1106.108645,1.65E-10,151319.2012,6445769.05
102,-1106.109146,1.65E-10,151311.4919,6445755.728
103,-1106.109704,1.65E-10,151302.8661,6445740.869
104,-1106.110338,1.65E-10,151293.0812,6445723.988
105,-1106.110841,1.65E-10,151285.3243,6445710.613
106,-1106.111329,1.65E-10,151277.8083,6445697.629
107,-1106.111873,1.65E-10,151269.3919,6445683.134
108,-1106.112494,1.65E-10,151259.832,6445666.617
109,-1106.113134,1.65E-10,151249.9511,6445649.589
110,-1106.113782,1.65E-10,151239.9572,6445632.344
111,-1106.114349,1.65E-10,151231.1867,6445617.229
112,-1106.114849,1.65E-10,151223.4938,6445603.934
113,-1106.11534,1.65E-10,151215.9142,6445590.87
114,-1106.115849,1.65E-10,151208.0608,6445577.319
115,-1106.116335,1.65E-10,151200.5617,6445564.389
116,-1106.116813,1.65E-10,151193.1753,6445551.661
117,-1106.117312,1.65E-10,151185.4825,6445538.366
118,-1106.117782,1.65E-10,151178.2409,6445525.882
119,-1106.118259,1.65E-10,151170.8705,6445513.167
120,-1106.119165,1.65E-10,151162.6311,6445498.957
121,-1106.119892,1.65E-10,151156.0013,6445487.537
122,-1106.120952,1.65E-10,151146.3617,6445470.898
123,-1106.121825,1.65E-10,151138.4279,6445457.199
124,-1106.122896,1.65E-10,151128.6761,6445440.387
125,-1106.123967,1.65E-10,151118.9243,6445423.573
126,-1106.124977,1.65E-10,151109.7356,6445407.718
127,-1106.126074,1.65E-10,151099.7583,6445390.5
128,-1106.127143,1.65E-10,151090.0227,6445373.714
129,-1106.128238,1.65E-10,151080.0616,6445356.52
130,-1106.129341,1.65E-10,151070.1748,6445339.132
131,-1106.130291,1.65E-10,151061.7645,6445324.07
132,-1106.131356,1.65E-10,151052.2007,6445307.294
133,-1106.132357,1.65E-10,151043.3547,6445291.42
134,-1106.133417,1.65E-10,151033.9316,6445274.661
135,-1106.134487,1.65E-10,151024.3658,6445257.766
136,-1106.135555,1.65E-10,151014.9857,6445240.799
137,-1106.136593,1.65E-10,151005.6637,6445224.448
138,-1106.137551,1.65E-10,150997.2196,6445209.235
139,-1106.138599,1.65E-10,150987.9555,6445192.638
140,-1106.140211,1.65E-10,150979.1656,6445177.259
141,-1106.141878,1.65E-10,150970.0389,6445161.362
142,-1106.14357,1.65E-10,150960.8298,6445145.213
143,-1106.145221,1.65E-10,150951.7225,6445129.518
144,-1106.146416,1.65E-10,150944.9712,6445118.239
145,-1106.14814,1.65E-10,150935.3693,6445101.914
146,-1106.149811,1.64E-10,150926.0261,6445086.096
147,-1106.151529,1.64E-10,150916.4253,6445069.83
148,-1106.15305,1.64E-10,150908.0112,6445055.391
149,-1106.154595,1.64E-10,150899.2213,6445040.854
150,-1106.156339,1.64E-10,150889.5994,6445024.275
151,-1106.158038,1.64E-10,150880.2037,6445008.13
152,-1106.159792,1.64E-10,150870.4716,6444991.491
153,-1106.161328,1.64E-10,150862.0852,6444976.847
154,-1106.162925,1.64E-10,150853.3759,6444961.595
155,-1106.164486,1.64E-10,150844.814,6444946.726
156,-1106.166289,1.64E-10,150834.6083,6444929.745
157,-1106.167982,1.64E-10,150825.0292,6444913.79
158,-1106.169505,1.64E-10,150816.4144,6444899.439
159,-1106.17105,1.64E-10,150807.671,6444884.875
160,-1106.171864,1.64E-10,150798.7668,6444870.029
161,-1106.172744,1.64E-10,150789.1235,6444853.968
162,-1106.173658,1.64E-10,150779.1104,6444837.279
163,-1106.174582,1.64E-10,150769.0009,6444820.429
164,-1106.175347,1.64E-10,150760.6271,6444806.465
165,-1106.176152,1.64E-10,150751.8194,6444791.781
166,-1106.17692,1.64E-10,150743.398,6444777.764
167,-1106.177797,1.64E-10,150733.7871,6444761.756
168,-1106.178668,1.64E-10,150724.2563,6444745.868
169,-1106.179486,1.64E-10,150715.3039,6444730.929
170,-1106.1804,1.64E-10,150705.2916,6444714.267
171,-1106.1813,1.64E-10,150695.4392,6444697.832
172,-1106.182229,1.64E-10,150685.2661,6444680.889
173,-1106.183107,1.64E-10,150675.6393,6444664.855
174,-1106.183987,1.64E-10,150666.0123,6444648.806
175,-1106.184835,1.64E-10,150656.7386,6444633.333
176,-1106.185748,1.64E-10,150646.7266,6444616.671
177,-1106.186625,1.64E-10,150637.1317,6444600.664
178,-1106.187481,1.64E-10,150627.7464,6444585.043
179,-1106.188341,1.64E-10,150618.3443,6444569.357
180,-1106.193191,1.64E-10,150608.8785,6444553.589
181,-1106.198,1.64E-10,150599.4931,6444537.956
182,-1106.202842,1.64E-10,150590.0591,6444522.216
183,-1106.207802,1.64E-10,150580.3687,6444506.089
184,-1106.212653,1.64E-10,150570.9186,6444490.321
185,-1106.215645,1.64E-10,150565.0847,6444480.593
186,-1106.220454,1.64E-10,150556.1159,6444464.715
187,-1106.224768,1.64E-10,150548.1268,6444450.443
188,-1106.229893,1.64E-10,150538.6243,6444433.495
189,-1106.235065,1.64E-10,150528.9331,6444416.454
190,-1106.239983,1.64E-10,150519.2464,6444400.519
191,-1106.243086,1.64E-10,150510.6088,6444382.271
192,-1106.243267,1.64E-10,150509.7506,6444383.07
193,-1106.246025,1.64E-10,150501.1737,6444367.315
194,-1106.248581,1.64E-10,150493.2872,6444352.669
195,-1106.25117,1.64E-10,150485.3039,6444337.84
196,-1106.25409,1.64E-10,150476.3661,6444321.078
197,-1106.256981,1.64E-10,150467.432,6444304.523
198,-1106.259842,1.64E-10,150458.5792,6444288.151
199,-1106.262694,1.64E-10,150449.7896,6444271.82
200,-1106.265548,1.64E-10,150441.0149,6444255.452
201,-1106.267737,1.64E-10,150434.1806,6444242.957
202,-1106.269758,1.64E-10,150427.8624,6444231.422
203,-1106.272041,1.64E-10,150420.8304,6444218.341
204,-1106.274063,1.64E-10,150414.5587,6444206.786
205,-1106.27686,1.64E-10,150406.0695,6444190.685
206,-1106.279665,1.64E-10,150397.564,6444174.544
207,-1106.282446,1.64E-10,150389.1233,6444158.54
208,-1106.285332,1.64E-10,150380.3756,6444141.929
209,-1106.288132,1.64E-10,150371.8707,6444125.814
210,-1106.291119,1.64E-10,150362.8165,6444108.625
211,-1106.29407,1.64E-10,150353.8596,6444091.641
212,-1106.296853,1.64E-10,150345.5426,6444075.568
213,-1106.300113,1.64E-10,150336.628,6444058.341
214,-1106.30313,1.64E-10,150328.4223,6444042.385
215,-1106.306397,1.63E-10,150319.5841,6444025.067
216,-1106.30934,1.63E-10,150311.5418,6444009.525
217,-1106.312383,1.63E-10,150303.3173,6443993.393
218,-1106.315459,1.63E-10,150294.9502,6443977.124
219,-1106.318089,1.63E-10,150287.9181,6443963.148
220,-1106.321236,1.63E-10,150279.3262,6443946.513
221,-1106.324075,1.63E-10,150271.6979,6443931.451
222,-1106.32733,1.63E-10,150262.8614,6443914.216
223,-1106.330595,1.63E-10,150253.9932,6443896.941
224,-1106.333806,1.63E-10,150245.1775,6443879.99
225,-1106.337102,1.63E-10,150236.1203,6443862.605
226,-1106.340349,1.63E-10,150227.1615,6443845.492
227,-1106.343536,1.63E-10,150218.3953,6443828.681
228,-1106.346785,1.63E-10,150209.3901,6443811.58
229,-1106.350029,1.63E-10,150200.3083,6443794.553
230,-1106.35308,1.63E-10,150191.8365,6443778.505
231,-1106.356204,1.63E-10,150183.1398,6443762.083
232,-1106.359404,1.63E-10,150174.156,6443745.299
233,-1106.363322,1.63E-10,150165.2457,6443728.263
234,-1106.366936,1.63E-10,150156.9212,6443712.604
235,-1106.370271,1.63E-10,150149.3037,6443698.116
236,-1106.374246,1.63E-10,150140.2642,6443680.827
237,-1106.378188,1.63E-10,150131.1663,6443663.754
238,-1106.382156,1.63E-10,150122.2203,6443646.456
239,-1106.385539,1.63E-10,150114.5209,6443631.746
240,-1106.388795,1.63E-10,150107.0504,6443617.621
241,-1106.392572,1.63E-10,150098.4475,6443601.201
242,-1106.395772,1.63E-10,150091.0444,6443587.356
243,-1106.399582,1.63E-10,150082.3148,6443570.816
244,-1106.403547,1.63E-10,150073.1686,6443553.643
245,-1106.407243,1.63E-10,150064.6974,6443537.606
246,-1106.410957,1.63E-10,150056.1011,6443521.539
247,-1106.414677,1.63E-10,150047.4886,6443505.434
248,-1106.417736,1.63E-10,150040.3157,6443492.249
249,-1106.421509,1.63E-10,150031.6981,6443475.859
250,-1106.425297,1.63E-10,150023.0019,6443459.433
251,-1106.429005,1.63E-10,150014.4989,6443443.348
252,-1106.432283,1.63E-10,150007.1191,6443429.051
253,-1106.436358,1.63E-10,149998.2117,6443412.141
